Id,Cluster,Label
23845,21619,rute
23846,21620,masuk
23847,11940,padam
23848,21621,foto
23849,21622,sal
23850,21623,diatas
23851,21624,lebih
23852,21625,pkl
23853,21626,circlekstores
23854,21627,jalannya
23855,21628,bangunan
23856,21629,semakin
23857,21630,main
23858,21631,citata
23859,21632,terang
23860,21633,mhn
23861,21634,pohon
23862,21635,mati
23863,21636,penerangan
23864,21637,menghalangi
23865,21638,parkiran
23866,21639,yg
23867,21640,lubang
23868,21641,pelanggaran
23869,21642,preman
23870,21643,sepertinya
23871,21644,menindak
23872,21645,got
23873,21646,perubahan
23874,21647,pohon
23875,21648,lalin
23876,21649,pemprov
23877,21650,selokan
23878,21651,pa
23879,21652,dahan
23880,21653,ppsu
23881,21654,flyover
23882,21655,rapi
23883,21656,katanya
23884,21657,toko
23885,21658,terpasang
23886,21659,sampah
23887,21660,batang
23888,21661,begitu
23889,21662,nama
23890,21663,rumah
23891,21664,lalulintas
23892,21665,lebih
23893,21666,roda
23894,21667,pohon
23895,21668,terkena
23896,21669,keamanan
23897,21670,tingkat
23898,21671,air
23899,21672,duren
23900,21673,spanduk
23901,21674,pasar
23902,21675,pekerjaan
23903,8948,hadjadinata
23904,21676,pejalan
23905,11931,llaj
23906,21677,tepat
23907,11931,llaj
23908,21678,arah
23909,11931,llaj
23910,21679,lampu
23911,21680,buang
23912,21681,satpol
23913,21682,undang
23914,8773,circlek
23915,21683,tak
23916,21684,dibenahi
23917,21685,ormas
23918,21686,flyover
23919,21687,diasphal
23920,21688,tanggung
23921,21689,pam
23922,21690,anak
23923,21691,suara
23924,21692,berbulan
23925,21693,jak
23926,21694,diasphal
23927,21695,simpang
23928,21696,coretan
23929,21697,kalideres
23930,21698,ilegal
23931,21699,menyala
23932,21700,bermotor
23933,21701,enak
23934,21702,bus
23935,21703,keselamatan
23936,21704,ga
23937,21705,buat
23938,21706,pelanggaran
23939,21707,anak
23940,21708,berfungsi
23941,11106,biasanya
23942,21709,kabel
23943,21710,menjadi
23944,21711,lahan
23945,21712,makin
23946,21713,tebang
23947,21714,menuju
23948,21715,warung
23949,21716,bakar
23950,21717,harusnya
23951,21718,sdh
23952,21719,tim
23953,21720,warung
23954,21721,aktifitas
23955,21722,lah
23956,21723,pju
23957,21724,tikungan
23958,21725,circlekstores
23959,21726,bolong
23960,8897,sebelumnya
23961,21727,pemotor
23962,21728,agak
23963,21729,kreteria
23964,21608,semak
23965,21730,semak
23966,21731,hal
23967,21732,pju
23968,21733,harap
23969,2222,cawang
23970,21734,parkir
23971,21735,menghambat
23972,21736,lawan
23973,21737,jadi
23974,21738,dapat
23975,21591,semak
23976,21739,air
23977,21740,tambal
23978,21741,busway
23979,21742,penopingan
23980,21743,kandang
23981,21744,mangkal
23982,21745,ditindak
23983,21746,dibenahi
23984,21747,diambil
23985,21748,dikordinasi
23986,21749,sejak
23987,9262,ditambal
23988,21750,dalam
23989,21751,pekerjaan
23990,21752,ditambal
23991,21753,plang
23992,21754,jembatan
23993,21755,keluar
23994,11931,llaj
23995,21756,sebelum
23996,21757,permanen
23997,21758,panjang
23998,21759,liar
23999,21760,info
24000,21761,tambal
24001,21762,diangkat
24002,21763,plang
24003,21764,dirapihkan
24004,21765,alias
24005,21766,ban
24006,21767,kecil
24007,21768,keluar
24008,21769,perbaiki
24009,4694,lampu
24010,21770,mesin
24011,4694,lampu
24012,21771,pejalan
24013,21772,terimakasih
24014,21773,rusak
24015,21774,makin
24016,21775,sebagian
24017,21776,berhenti
24018,21777,asap
24019,21778,citata
24020,21779,abal
24021,21780,jembatan
24022,21781,butuh
24023,21782,setoran
24024,21783,dirapihkan
24025,21784,preman
24026,21785,hati
24027,21786,dpt
24028,21787,perubahan
24029,21788,preman
24030,21789,rapihkan
24031,2222,cawang
24032,21790,circlekstores
24033,21791,dilarang
24034,21792,parkir
24035,21793,tertib
24036,21794,tersebut
24037,21795,gedung
24038,21796,dpt
24039,21797,alasan
24040,21798,kebersihan
24041,21799,kondisi
24042,21800,fungsi
24043,21801,rubuh
24044,21802,arah
24045,21803,lanjutin
24046,21804,diasphal
24047,21805,dikerjakan
24048,21806,bpk
24049,21807,pejabat
24050,21808,bantuan
24051,3294,uang
24052,21809,sampah
24053,21810,sisa
24054,21811,ceceran
24055,21812,anak
24056,21813,difoto
24057,21814,ceceran
24058,21815,perubahan
24059,21816,kuning
24060,21817,posisi
24061,21818,pagar
24062,21819,diasphal
24063,21820,dibuang
24064,21821,listrik
24065,21822,berani
24066,21823,padat
24067,21824,pembiaran
24068,21825,plang
24069,21826,gorong
24070,21827,penutup
24071,21828,ptsp
24072,21829,beton
24073,21830,trotoar
24074,21831,beton
24075,21832,ngetem
24076,21833,kucing
24077,21834,perlu
24078,21835,bus
24079,21836,oleh
24080,21837,listrik
24081,21838,sekitarnya
24082,21839,terjadi
24083,21840,tikungan
24084,21841,bu
24085,21842,diasphal
24086,21843,selokan
24087,21844,rapih
24088,5022,dinas
24089,21845,penerangan
24090,21846,mati
24091,21847,dishub
24092,21848,sembarangan
24093,21849,got
24094,21850,lama
24095,21851,difoto
24096,21852,lg
24097,21853,tertib
24098,21854,sampai
24099,21855,sehat
24100,20637,foto
24101,21856,total
24102,21857,total
24103,21858,sarang
24104,21859,batu
24105,21860,maaf
24106,21861,ditengah
24107,21862,coretan
24108,4694,lampu
24109,21863,unjuk
24110,21864,apa
24111,21865,trotoar
24112,21866,dll
24113,21867,puing
24114,21868,truk
24115,21642,preman
24116,21869,persimpangan
24117,21870,selalu
24118,21871,krn
24119,21872,proses
24120,21873,daun
24121,21874,putar
24122,21875,lanjutin
24123,21876,perempatan
24124,21877,hal
24125,21878,dibiarkan
24126,21879,rusak
24127,21880,outdoor
24128,21881,besar
24129,21882,polisi
24130,21883,mhn
24131,21884,lansia
24132,21885,masuk
24133,19592,pagi
24134,11106,biasanya
24135,21886,mengalir
24136,21157,diperbaiki
24137,21887,kereta
24138,21888,ruang
24139,21157,diperbaiki
24140,21889,buat
24141,21890,harap
24142,21891,meja
24143,21892,berjualan
24144,21893,diperuntukkan
24145,21894,masjid
24146,21895,komersil
24147,21896,pemukiman
24148,21897,rubuh
24149,21898,anak
24150,21899,simpang
24151,21900,adanya
24152,21901,berada
24153,18045,daerah
24154,21902,meter
24155,21903,terang
24156,21904,ijin
24157,21905,membangun
24158,21906,kena
24159,21907,pemangkasan
24160,21908,bertanggung
24161,21909,indonesia
24162,21910,mereka
24163,21911,dibantu
24164,21912,thanks
24165,21913,izin
24166,21914,menganggu
24167,21915,boleh
24168,21916,pohon
24169,21917,begini
24170,21918,dikerjakan
24171,21919,sering
24172,21910,mereka
24173,21920,topping
24174,21921,bangunan
24175,21922,satpol
24176,21923,berapa
24177,21924,pkl
24178,21925,lampu
24179,21926,dirapihkan
24180,21927,marka
24181,21928,lalulintas
24182,21929,traffic
24183,21930,org
24184,21931,skpd
24185,21932,alasan
24186,21933,tiap
24187,21934,perda
24188,21935,laporkan
24189,21936,kabel
24190,21937,ngetem
24191,21938,sedikit
24192,21939,butuh
24193,21940,umum
24194,21941,pancoran
24195,21942,pancoran
24196,21943,taman
24197,21944,ruangan
24198,21945,muka
24199,21946,selalu
24200,21947,biro
24201,21948,menggangu
24202,21949,butuh
24203,21950,pot
24204,21951,berlubang
24205,21952,ganggu
24206,21953,hingga
24207,21954,utara
24208,21955,ranting
24209,21956,listrik
24210,21957,ruang
24211,21958,yg
24212,21959,pt
24213,21960,air
24214,21961,bebas
24215,21962,mobil
24216,21963,menjadi
24217,21964,kandang
24218,21965,hancur
24219,21966,trotoar
24220,21967,setempat
24221,21968,lumpur
24222,21969,violation
24223,21970,lampu
24224,21971,konflik
24225,21972,berat
24226,21973,larangan
24227,21974,air
24228,21975,pedagang
24229,21976,penyakit
24230,21977,perusahaan
24231,21978,tutup
24232,21979,putar
24233,21980,dikarenakan
24234,21981,bisnis
24235,21982,deras
24236,21983,tunggu
24237,21984,tumpukan
24238,21985,ditambal
24239,21986,biro
24240,21987,jak
24241,21988,sejak
24242,21989,perhubungan
24243,21990,khawatir
24244,10364,coretan
24245,21991,makan
24246,21992,pemilik
24247,21993,pelapor
24248,21994,trims
24249,21995,dinas
24250,21996,perbaiki
24251,21997,asap
24252,21998,daerah
24253,21999,bendera
24254,22000,trims
24255,22001,arah
24256,22002,sampah
24257,22003,ujung
24258,22004,kuning
24259,22005,pengendara
24260,22006,arah
24261,22007,pancoran
24262,22008,lubang
24263,22009,minta
24264,22010,circlekstores
24265,22011,arah
24266,22012,tol
24267,22013,taman
24268,22014,bolong
24269,22015,menjadi
24270,22016,izin
24271,22017,sedang
24272,22018,melawan
24273,22019,wanita
24274,22020,dipangkas
24275,22021,mesti
24276,22022,kucing
24277,22023,terkena
24278,22024,turunkan
24279,22025,tanjung
24280,22026,pak
24281,22027,rata
24282,22028,diduga
24283,22029,kita
24284,22030,tindaklanjuti
24285,22031,patah
24286,22032,pekerjaan
24287,22033,putaran
24288,22034,bantuan
24289,22035,rimbun
24290,22036,parkir
24291,22037,topping
24292,22038,gedung
24293,22039,topping
24294,22040,tdk
24295,22041,ogah
24296,22042,cuma
24297,19966,marka
24298,22043,lagi
24299,22044,rute
24300,9687,marka
24301,22045,kerja
24302,22046,jualan
24303,9614,pancoran
24304,22047,topping
24305,22048,lampu
24306,22049,aliran
24307,22050,ketika
24308,22051,trotoar
24309,22052,menyala
24310,22053,panjang
24311,22054,parkiran
24312,22055,bantu
24313,22056,bantuannya
24314,22057,lewat
24315,22058,ditengah
24316,8766,rokok
24317,22059,dicek
24318,22060,usaha
24319,22061,galian
24320,22062,indah
24321,22063,pa
24322,22064,bu
24323,22065,pihak
24324,22066,kemacetan
24325,22067,permasalahan
24326,22068,bocor
24327,22069,kiri
24328,22070,rumput
24329,22071,lalulintas
24330,22072,rambu
24331,22073,pelayanan
24332,22074,jaring
24333,22075,air
24334,22076,inap
24335,22077,kebersihan
24336,21262,fasos
24337,22078,dekat
24338,22079,tumbang
24339,22080,alfamart
24340,22081,sesuai
24341,22082,padam
24342,3053,tiang
24343,22083,supaya
24344,22084,kejadian
24345,22085,habis
24346,22086,nyaman
24347,22087,ditaruh
24348,22088,petugas
24349,22089,abal
24350,22090,larangan
24351,22091,pekerjaan
24352,22092,utama
24353,22093,pagar
24354,22094,saluran
24355,22095,bau
24356,22096,saluran
24357,22097,iklan
24358,22098,ditaruh
24359,22099,tempat
24360,22100,jalannya
24361,22101,pembersihan
24362,22102,mesin
24363,22103,fasum
24364,22104,permasalahan
24365,22105,pagi
24366,22106,tau
24367,22107,jualan
24368,22108,lama
24369,22109,kucing
24370,22110,kelapa
24371,22111,pancoran
24372,22112,flyover
24373,22113,arah
24374,22114,unit
24375,22115,antrian
24376,22116,pohon
24377,22117,macet
24378,22118,rumah
24379,22119,bikin
24380,22120,aduan
24381,22121,lewat
24382,22122,menjadi
24383,22123,bangunan
24384,22124,gerobak
24385,22125,reklame
24386,22126,truk
24387,22127,because
24388,15095,poster
24389,22128,serta
24390,22129,non
24391,22130,toping
24392,22131,doang
24393,22132,sal
24394,22133,gak
24395,9204,spanduk
24396,22134,selokan
24397,22135,bertanggung
24398,22136,reklame
24399,22137,mati
24400,22138,pangkas
24401,3386,tutup
24402,22139,sepeda
24403,22140,proyek
24404,9057,circlek
24405,22141,got
24406,22142,spanduk
24407,22143,bertanggung
24408,22144,jd
24409,22145,lubang
24410,22146,penerangan
24411,22147,jakut
24412,22148,butuh
24413,22149,taman
24414,22150,gorong
24415,22151,angkut
24416,22152,sampah
24417,22153,kadang
24418,22154,kotoran
24419,22155,tetapi
24420,22156,utk
24421,22157,ya
24422,22158,ppsu
24423,22159,kayu
24424,22160,lingkungan
24425,22161,cara
24426,22162,preman
24427,22163,dibantu
24428,22164,tutup
24429,22165,issue
24430,22166,ngetem
24431,22167,fasilitas
24432,22168,menyalahi
24433,22169,gak
24434,22170,sisi
24435,8825,rokok
24436,22171,lapangan
24437,22172,semoga
24438,22173,pemotor
24439,22174,bisnis
24440,4694,lampu
24441,22175,kaki
24442,22176,terang
24443,22177,aktivitas
24444,22178,penerangan
24445,22179,tindaklanjuti
24446,22180,persimpangan
24447,22181,bolong
24448,22182,lampu
24449,22183,menyala
24450,22184,foto
24451,22185,bus
24452,22186,jaya
24453,8948,hadjadinata
24454,22187,jaring
24455,22188,rawan
24456,22189,blok
24457,22190,berderet
24458,22191,kucing
24459,22192,because
24460,22193,tambal
24461,22194,alat
24462,8773,circlek
24463,22195,dgn
24464,22196,circlekstores
24465,22197,badan
24466,22198,circlekstores
24467,22199,menjadi
24468,22200,dipindah
24469,22201,bersihkan
24470,22202,dibuatkan
24471,20310,bajaj
24472,22203,seluruh
24473,22204,padat
24474,22205,pasar
24475,22206,baik
24476,22207,pemprov
24477,22208,jualan
24478,16898,sampah
24479,22209,air
24480,22210,marka
24481,22211,larangan
24482,22212,hujan
24483,22213,hidup
24484,22214,datang
24485,8773,circlek
24486,22215,dirapihkan
24487,22216,nyamuk
24488,22217,lapangan
24489,8948,hadjadinata
24490,22218,traffic
24491,22219,air
24492,22220,nya
24493,22221,pohon
24494,22222,sekali
24495,22223,terpasang
24496,22224,kereta
24497,22225,terpasang
24498,22226,agak
24499,22227,kelapa
24500,22228,permasalahan
24501,22229,unjuk
24502,22230,monitor
24503,22231,menutup
24504,22232,garasi
24505,22233,buka
24506,22234,pelanggaran
24507,22235,tangga
24508,22236,saluran
24509,22237,setengah
24510,22238,larangan
24511,22139,sepeda
24512,22239,perumahan
24513,22240,listrik
24514,22241,jalur
24515,22242,ganggu
24516,22243,akses
24517,22244,non
24518,22245,preman
24519,21016,pak
24520,22246,merugikan
24521,22247,ijin
24522,22248,bau
24523,22249,jalannya
24524,16202,bangunan
24525,22060,usaha
24526,22250,meter
24527,22251,lampu
24528,22252,permasalahan
24529,22253,spanduk
24530,22254,bantuannya
24531,22255,tersebut
24532,22256,lubang
24533,22257,ditambal
24534,22258,bantuannya
24535,22259,selatan
24536,15001,gelap
24537,22260,transportasi
24538,22261,ujung
24539,22262,ditemukan
24540,22263,main
24541,22264,parkir
24542,22265,tikungan
24543,22266,kabel
24544,22267,penertiban
24545,22268,tanah
24546,22269,pindah
24547,2073,sumbangan
24548,22270,pejalan
24549,22271,gini
24550,22272,terpasang
24551,21910,mereka
24552,22273,ketertiban
24553,22274,rawan
24554,22275,ceceran
24555,19592,pagi
24556,22276,semak
24557,9240,jaring
24558,22277,diatas
24559,22278,klo
24560,22279,beberapa
24561,22280,tingkat
24562,22281,rapat
24563,22282,bu
24564,22283,sampe
24565,22284,bagus
24566,22285,pihak
24567,22286,perbaiki
24568,22287,tikungan
24569,22288,tambal
24570,22289,coretan
24571,22290,tl
24572,22291,merusak
24573,22292,ga
24574,15288,dipangkas
24575,9614,pancoran
24576,22293,trims
24577,22294,jpo
24578,22295,tersebut
24579,22285,pihak
24580,2222,cawang
24581,22296,lg
24582,22297,roda
24583,22298,sebelum
24584,22299,padam
24585,22300,motor
24586,19088,berserakan
24587,22301,berlubang
24588,11608,halte
24589,22302,meter
24590,19088,berserakan
24591,22303,melewati
24592,22304,diperbaiki
24593,22305,akses
24594,22306,permasalahan
24595,22307,dibuang
24596,22308,main
24597,22309,bau
24598,22310,sosial
24599,22311,utara
24600,22312,ormas
24601,22313,komersil
24602,22314,ranting
24603,22315,tingkat
24604,22316,cuma
24605,22317,berlubang
24606,22318,besar
24607,22319,penopingan
24608,22320,pohon
24609,22321,bahaya
24610,22322,jadi
24611,22323,tertib
24612,22324,an
24613,22325,berfungsi
24614,22326,circlekstores
24615,22327,sore
24616,22328,jd
24617,22329,no
24618,22330,stasiun
24619,22331,bakar
24620,22332,pengguna
24621,22333,circlek
24622,22334,gorong
24623,9253,turunkan
24624,22335,sampah
24625,22336,pajak
24626,22337,buang
24627,22338,circlek
24628,4694,lampu
24629,22339,didalam
24630,22340,panjang
24631,22341,satpol
24632,22342,makin
24633,4694,lampu
24634,22343,mengambil
24635,22344,diduga
24636,15508,circlek
24637,22345,cawang
24638,22346,kaki
24639,22347,bakar
24640,22348,mengingat
24641,22349,menghambat
24642,22350,rp
24643,22351,batang
24644,22352,semua
24645,22353,putaran
24646,8948,hadjadinata
24647,22354,cengkareng
24648,22355,sampai
24649,22356,kanstin
24650,22357,gerobak
24651,22358,ditemukan
24652,22359,bantu
24653,22360,masjid
24654,22361,sampe
24655,22362,menjadi
24656,22363,lama
24657,22364,pengunjung
24658,9825,circlek
24659,22365,rokok
24660,9573,spanduk
24661,22366,circlek
24662,22367,keluar
24663,22368,terimakasih
24664,22369,utara
24665,22370,lakukan
24666,22371,mhn
24667,11106,biasanya
24668,22372,kenyamanan
24669,22373,mhn
24670,22374,lagi
24671,22375,bikin
24672,22376,berada
24673,22377,terutama
24674,22378,permasalahan
24675,22379,terhormat
24676,22380,berderet
24677,22381,balik
24678,22382,meja
24679,22383,got
24680,8766,rokok
24681,22384,amblas
24682,22385,jpo
24683,22386,jadi
24684,22387,ganti
24685,22388,berjalan
24686,22389,cek
24687,22390,boleh
24688,22391,rambu
24689,22392,setengah
24690,22393,tiang
24691,22394,nyala
24692,22395,kurang
24693,22396,busway
24694,22397,belokan
24695,22398,lapor
24696,22399,ruangan
24697,22400,gorong
24698,22401,menggangu
24699,22402,roboh
24700,22403,ormas
24701,22404,pohon
24702,22405,sekian
24703,22406,kenapa
24704,22407,menghambat
24705,22408,terus
24706,22409,dibantu
24707,22410,info
24708,10338,lubang
24709,22411,suka
24710,22412,umum
24711,19592,pagi
24712,22413,memakan
24713,22414,turunkan
24714,22415,dpt
24715,22416,pengaspalan
24716,22417,sampah
24717,22418,berlubang
24718,15946,coretan
24719,22419,berapa
24720,22420,bu
24721,22314,ranting
24722,22421,lampu
24723,22422,utama
24724,22423,beton
24725,22424,pengendara
24726,22425,main
24727,22426,berlaku
24728,22427,lewat
24729,22428,perubahan
24730,22429,rp
24731,22430,putaran
24732,22431,dibongkar
24733,22432,coretan
24734,22433,bersihkan
24735,22434,priok
24736,22435,seberang
24737,22436,deras
24738,22437,bawah
24739,22438,pertigaan
24740,11178,saluran
24741,22439,dibersihkan
24742,22440,marka
24743,22441,stasiun
24744,22442,kota
24745,22443,kabel
24746,22444,duduk
24747,22445,dicek
24748,22446,malam
24749,22447,kabel
24750,22448,kencang
24751,22449,sekolah
24752,22450,antara
24753,22451,rendah
24754,22452,berantakan
24755,22453,bahaya
24756,22454,tingkat
24757,22455,buka
24758,22456,dilalui
24759,22457,dirapihkan
24760,22458,tlg
24761,22459,petugas
24762,22460,tol
24763,22461,info
24764,22462,truk
24765,22463,sudin
24766,22464,pertamanan
24767,22465,jembatan
24768,22466,apa
24769,22467,pertamanan
24770,22416,pengaspalan
24771,22468,kec
24772,22469,circlekstores
24773,22470,issue
24774,22471,lampu
24775,22472,pintu
24776,22473,abal
24777,22474,parkiran
24778,22475,dibenahi
24779,22476,rata
24780,22477,traffic
24781,22478,bolong
24782,22479,jak
24783,22480,dibawah
24784,22481,tertib
24785,22482,dipangkas
24786,22483,diangkat
24787,22484,sedang
24788,22485,dibuang
24789,22486,dibersihkan
24790,22487,tertibkan
24791,22488,perhatian
24792,22489,tertib
24793,22490,duduk
24794,22491,lalulintas
24795,22492,sisi
24796,22493,mulai
24797,22494,batang
24798,22495,bpk
24799,22496,nya
24800,22497,pohon
24801,22498,kotoran
24802,22499,bocor
24803,22500,murni
24804,22501,marka
24805,18254,dipasang
24806,22502,bangunan
24807,22503,permasalahan
24808,22504,semua
24809,22505,ranting
24810,22506,kabel
24811,22507,bangunan
24812,22508,ditengah
24813,22509,tanaman
24814,22510,sementara
24815,22511,lima
24816,22512,kendaraan
24817,22513,rapi
24818,22514,ban
24819,5022,dinas
24820,22515,tugas
24821,22516,seminggu
24822,22517,turunkan
24823,22518,hujan
24824,22519,bu
24825,4694,lampu
